NS11 Udon TomYum,,,$9.95,11,,,114,0,114
NS12 Yen Ta Fo Seafood **,,,$11.50,3,,,34.5,0,34.5
NS13 Yen Ta Fo Tofu **,,,$9.25,6,,,70.3,0,70.3
NS13 YenTaFo Tofu,,,$9.95,1,,,9.95,0,9.95
NS14 Guay Teaw Tom Yum Moo ****,,,$9.50,6,,,62.75,0,62.75
NS14 TomYum Moo,,,$10.25,4,,,41,0,41
NS15 Tom Khlong,,,$9.50,4,,,38,0,38
NS15 Tom Khlong **.,,,$9.25,2,,,18.75,0,18.75
NS16 Kao Soi,,,$10.95,15,,,164.25,0,164.25
NS16 Kao Soi **,,,$11.50,17,,,196.25,0,196.25
NS5 Guay Teaw Moo,,,$9.25,5,,,51,0,51
NS6 Guay Teaw Gai Toon,,,$9.50,3,,,30.5,0,30.5
NS6 Teaw Gai,,,$9.50,5,,,50,0,50
NS8 Guay Teaw Tom Yum **,,,$9.25,13,,,134.25,0,134.25
NS8 Teaw TomYum,,,$10.25,23,,,237.75,0,237.75
NS9 Guay Teaw Tom Yum Seafood **,,,$12.25,1,,,12.25,0,12.25
NS9 Teaw TomYum Sea,,,$12.25,1,,,12.25,0,12.25
Open Food,,,$0.00,5,,,8,0,8
Organic Brown Rice ,,,$2.50,4,,,10,0,10
P1 Basil Fried Rice,,,$9.75,79,,,786.25,0,786.25
P1 Spicy Basil Fried Rice ****,,,$9.95,63,,,636.15,0,636.15
P10 Spicy Tom Yum Soup **,,,$9.25,16,,,166,0,166
P10 TomYum,,,$9.50,34,,,336,0,336
P11 Spicy Tom Kha Coconut Soup**,,,$9.25,40,,,398.5,0,398.5
P11 Tom Kha,,,$9.50,83,,,802.5,0,802.5
P12 Panang Curry,,,$9.50,69,,,669,0,669
P12 Panang Curry **,,,$9.25,58,,,572.25,0,572.25
P13 Masman Curry,,,$9.50,37,,,361.5,0,361.5
P13 Masman Curry **,,,$9.25,22,,,215.25,0,215.25
P14 Mixed Vegetable Stir-fried,,,$9.25,15,,,161.75,4,157.75
P14 Veg Stir-fried,,,$9.50,16,,,154,0,154
P15 Prik Thai Dum,,,$10.50,10,,,107,1.15,105.85
P15	 Pad Prik Thai Dum *,,,$10.50,5,,,57.5,0,57.5
P17 ChuChee Salmon,,,$14.50,3,,,45.5,0,45.5
P18 Sweet & Sour,,,$9.50,10,,,95,0,95
P18 Thai Sweet and Sour,,,$11.50,8,,,85,0,85
P19 Rice Soup,,,$9.50,2,,,19,0,19
P2 Pad Ga-Tiam,,,$9.50,13,,,123.5,0,123.5
P2 Pad Ga-Tiam Prik Thai *,,,$9.25,15,,,145,0,145
P22 Prik Khing,,,$9.75,5,,,48.75,0,48.75
P22	 Pad Prik Khing **,,,$9.50,10,,,101,0,101
P24 Prik Pao,,,$9.50,12,,,118.5,2.88,115.62
P24	 Pad Prik Pao*,,,$9.50,4,,,38,0,38
P25 Gang Jeud,,,$9.00,2,,,18,0,18
P26 Gang Pa,,,$10.50,12,,,133,0,133
P26 Gang Pa (Jungle Curry) ****,,,$9.75,2,,,20.25,0,20.25
P28 Amaz,,,$12.50,3,,,37.5,0,37.5
P28	 Amazing Seafood Green Beans ***,,,$12.50,4,,,52.5,0,52.5
P29 Ma Kur Yaow,,,$9.75,1,,,9.75,0,9.75
P29	 Pad Ma Kur Yaow (Eggplant),,,$9.75,3,,,31.25,0,31.25
P3 Garee Curry,,,$9.50,66,,,641,0,641
P3 Garee Curry **,,,$9.25,44,,,439.5,0,439.5
P31 Amaz Grn Bean,,,$10.50,16,,,168,0,168
P31	 Spicy Amazing Green Beans  ***,,,$10.50,5,,,58.5,0,58.5
P32 Pad Nor Mai,,,$10.50,3,,,31.5,0,31.5
P32	 Spicy Pad Ped Nor Mai ****,,,$10.50,2,,,21,0,21
P34 Bean Sprout,,,$8.95,1,,,8.95,0,8.95
P34	 Stir-fried Bean Sprout,,,$8.95,2,,,17.9,0,17.9
P35 Kai Jeaw,,,$9.50,1,,,9.5,0,9.5
P38 Kaeng Daeng Vegetables **,,,$9.95,9,,,106.15,0,106.15
P38 Kaeng Veg,,,$10.50,8,,,92,0,92
P4 Keow Wan Curry **,,,$9.25,35,,,345.75,0,345.75
P4 KeowWan Curry,,,$9.50,58,,,566,0,566
P41 S Panang Beef,,,$14.95,24,,,358.8,0,358.8
P41 Special Panang Beef Curry **,,,$14.95,13,,,199.35,0,199.35
P42 S Garee Beef,,,$15.50,16,,,248,0,248
P42 Special Garee Beef Curry **,,,$15.50,8,,,124,0,124
P45 S Gang Prik,,,$10.95,8,,,90.1,0,90.1
P45 special Gang Prik ****,,,$10.95,3,,,32.85,0,32.85
P47 Pad Prik Gang,,,$10.50,14,,,147,0,147
P47 Pad Prik Gang ****,,,$9.95,18,,,190.6,0,190.6
P5 Gang Kua Supparod Curry*,,,$9.95,15,,,166.75,0,166.75
P5 Gang Supparod,,,$9.95,16,,,162.3,0,162.3
P6 Fried Rice,,,$8.75,139,,,1245.25,0,1245.25
P6	 House Fried Rice,,,$8.75,90,,,838.5,0,838.5
P6	 House Fried Rice (Veg),,,$9.95,3,,,30.65,0,30.65
P61 Crab FriRice,,,$14.25,19,,,270.75,0,270.75
P61 Mam's Crab Fried Rice,,,$14.25,17,,,242.25,0,242.25
P62 St FriRice,,,$9.75,33,,,335.25,0,335.25
P62 Street Fried Rice,,,$9.50,82,,,793,0,793
P62	 Street Fried Rice,,,$9.50,107,,,1097.25,0,1097.25
P63 Thai egg Explosion,,,$10.75,5,,,53.75,0,53.75
P63 Thai Egg Explosion **,,,$10.75,2,,,21.5,0,21.5
P64 Salmon Fried Rice,,,$15.95,4,,,63.8,0,63.8
P64 Salmon FriRice,,,$15.95,3,,,47.85,0,47.85
P65 Tilapia FriRice,,,$15.95,1,,,15.95,0,15.95
P66 Pickle Green Mustard Soup,,,$10.75,2,,,25.5,0,25.5
P7 Pineapple Fried Rice,,,$10.95,21,,,251.35,0,251.35
P7 Pineapple Fried Rice (Veg),,,$10.95,5,,,63.55,0,63.55
P7 Pineapple FriRice,,,$11.75,51,,,601.25,0,601.25
P8 Pad Ga-Prao,,,$9.50,11,,,104.5,0,104.5
P8 Pad Ped Ga-Prao ** ,,,$9.25,10,,,109.75,0,109.75
P9 Pad Ped Ga-Prao ( Shrimp or Squid )**,,,$10.50,1,,,12.5,0,12.5
Pad Ga-Tiam,,,$9.50,3,,,30.5,0,30.5
Pad KeeMao,,,$9.50,8,,,76,0,76
Pad Sea-Ew,,,$9.50,7,,,68.5,0,68.5
Pad Thai,,,$9.50,7,,,69.5,0,69.5
Pad Woon Sen,,,$11.95,1,,,11.95,0,11.95
Panang Curry,,,$9.50,2,,,19,0,19
Pepsi,,,$2.50,17,,,41.75,0,41.75
Plain Sticky Rice,,,$2.50,9,,,22.5,0,22.5
Rice,,,$2.00,28,,,56,0,56
Rice Stick Noodle ,,,$3.00,1,,,3,0,3
Roast Chili L,,,$15.00,5,,,75,0,75
Roast Chili S,,,$8.00,2,,,16,0,16
Root Beer,,,$2.50,1,,,2.5,0,2.5
S1 Madam Mam's Salad,,,$4.95,3,,,15.6,0,15.6
S1 Mam's Salad,,,$4.95,8,,,39.6,0,39.6
S2 Sauce,,,$0.75,1,,,0.75,0,0.75
S2 Yum Nuer,,,$11.25,7,,,78.75,0,78.75
S2 Yum Nuer **,,,$10.50,6,,,76,0,76
S2 Yum Tofu ** (Veg),,,$10.50,2,,,22.75,0,22.75
S3 Num Tok,,,$11.25,10,,,112.5,0,112.5
S3 Num Tok (Waterfall) **,,,$10.50,5,,,56,0,56
S4 Som Tum,,,$9.95,3,,,29.85,0,29.85
S4 Som Tum (Papaya Salad) **,,,$9.50,11,,,109,0,109
S4 Som Tum (Papaya Salad) **  (Veg),,,$10.50,1,,,10.5,0,10.5
S5 Yum Green Bean *,,,$10.95,2,,,21.9,0,21.9
S5 Yum Grn Bean,,,$10.95,2,,,21.9,0,21.9
SD Flat Noodle,,,$2.00,1,,,2,0,2
SD Fried Egg Noodle,,,$2.00,1,,,2,0,2
SD Lime/Lemon,,,$0.50,1,,,0.5,0,0.5
SD Mushroom,,,$2.00,1,,,2,0,2
SD Steamed Egg Noodle,,,$2.00,2,,,4,0,4
SD Udon,,,$2.00,1,,,2,0,2
SD Vermicelli,,,$2.00,2,,,4,0,4
Sierra Mist,,,$2.50,9,,,22.5,0,22.5
Singha Beer Bottle,,,$3.00,13,,,39,0,39
Soda Water,,,$1.50,40,,,55.5,0,55.5
Spring Roll,,,$4.95,2,,,9.9,0,9.9
Sticky Rice,,,$3.00,13,,,39,0,39
Sweet & Sour,,,$9.50,2,,,21,0,21
Teaw Gai,,,$9.50,1,,,9.5,0,9.5
Teaw Kua Gai,,,$9.75,1,,,9.75,0,9.75
Teaw Nuer Sub,,,$9.95,1,,,9.95,0,9.95
Thai Coffee,,,$3.50,22,,,77,0,77
Thai Coffee(No Ice),,,$4.75,2,,,9.5,0,9.5
Thai Milk Green Tea,,,$3.95,17,,,68.4,0,68.4
Thai Tea,,,$3.50,97,,,341.5,0.35,341.15
Thai Tea(No Ice),,,$4.75,5,,,23.75,0,23.75
Topo Chico,,,$2.50,8,,,20,0,20
Tropicana Lemonade,,,$2.50,1,,,2.5,0,2.5
Veg Stir-fried,,,$9.50,1,,,9.5,0,9.5
Vermicelli Rice Noodle,,,$3.00,3,,,9,0,9
Water,,,$1.50,5,,,7.5,0,7.5
Wings 1 Mix,,,$6.50,26,,,169,0,169
Wings 2 Mix,,,$11.00,33,,,363,0,363
Wings 3 Mix,,,$15.00,3,,,45,0,45
Wings 4 Mix,,,$20.00,3,,,60,0,60
Wings 5 Mix,,,$24.00,1,,,24,0,24
Wings 6 Mix,,,$27.00,1,,,27,0,27
Yum Grn Bean,,,$10.95,1,,,10.95,0,10.95
Grand Total:,,,,5533,,,"46,858.95",9.38,"46,849.57"
,Madam Mam's 26th St Restaurant,,,,,Settlement Code: 200069 To 210100,,,
