Jarritos,,,$3.00,19,,,57,0,57
Jasmin Jade Tea,,,$3.00,7,,,21,0,21
Jasmine White Rice,,,$2.50,29,,,72.5,0,72.5
Kenwood Cab Sauvignon,,,$8.00,1,,,8,0,8
Kirin Ichiban,,,$3.00,112,,,352,0,352
Kirin Ichiban (Bottle) ,,,$3.00,3,,,9,0,9
Kirin Ichiban TAB,,,$4.00,7,,,28,0,28
Kirin Light,,,$3.00,3,,,11,0,11
Lemon Zest Tea,,,$3.00,1,,,3,0,3
Lemongrass Ginger (Hot),,,$3.00,1,,,3,0,3
Lemongrass Ginger Tea,,,$3.00,11,,,33,0,33
Mam's Ice Thai Coffee,,,$4.00,13,,,52,1.7,50.3
Mam's Ice Thai Tea ,,,$4.00,49,,,196,0,196
Mam's Thai Tea (NO ICE),,,$5.00,4,,,20,0,20
Mam's Wings 10 Pieces,,,$13.00,18,,,237.5,0,237.5
Mam's Wings 15 Pieces,,,$18.00,6,,,108,0,108
Mam's Wings 20 Pieces,,,$24.00,2,,,48,0,48
Mam's Wings 25 Pieces,,,$30.00,1,,,30,0,30
Mam's Wings 5 Pieces,,,$7.00,31,,,230.75,0,230.75
Mex Coke,,,$3.00,36,,,108,0,108
Moonstone Sake,,,$13.75,1,,,13.75,0,13.75
Mountain Dew,,,$2.50,83,,,207.5,0.5,207.0
NS1 Guay Teaw Nuer Sod,,,$11.00,18,,,204.5,0,204.5
NS1 Soup,,,$2.00,1,,,2,0,2
NS1 Teaw NuerSod,,,$11.00,53,,,588,0,588
NS11 Udon Tom Yum **,,,$11.00,2,,,22,0,22
NS11 Udon TomYum,,,$11.00,17,,,189.55,0,189.55
NS12 Yen Ta Fo Seafood **,,,$13.00,1,,,13,0,13
NS12 YenTaFo Sea,,,$13.00,15,,,200,0,200
NS13 Yen Ta Fo Tofu **,,,$11.00,2,,,22,0,22
NS13 YenTaFo Tofu,,,$11.00,4,,,44,0,44
NS14 Guay Teaw Tom Yum Moo ****,,,$11.00,7,,,82,0,82
NS14 TomYum Moo,,,$11.00,24,,,264,0,264
NS15 Tom Khlong,,,$11.00,9,,,103,0,103
NS15 Tom Khlong **.,,,$11.00,2,,,22,0,22
NS16 Kao Soi,,,$12.50,40,,,506,0,506
NS16 Kao Soi **,,,$12.50,18,,,233,0,233
NS16 Kao Soi 1/5,,,$2.50,5,,,16.5,0,16.5
NS5 Guay Teaw Moo,,,$11.00,3,,,37,0,37
NS5 Teaw Moo,,,$11.00,14,,,156,0,156
NS6 Guay Teaw Gai Toon,,,$11.00,8,,,90.75,0,90.75
NS6 Teaw Gai,,,$11.00,20,,,228,0,228
NS8 Guay Teaw Tom Yum **,,,$11.00,16,,,181,0,181
NS8 Teaw TomYum,,,$10.25,24,,,250,0,250
NS9 Teaw TomYum Sea,,,$13.00,14,,,182,0,182
Oolong Tea,,,$3.00,4,,,12,0,12
Open Food,,,$0.00,2,,,3,0,3
Organic Brown Rice ,,,$2.50,4,,,10,0,10
P1 Basil Fried Rice,,,$12.00,206,,,2494.75,9.5,2485.25
P1 Basil Fried Rice 1/2,,,$6.00,2,,,14,0,14
P1 Spicy Basil Fried Rice ****,,,$12.00,63,,,775,0,775
P10 Spicy Tom Yum Soup **,,,$11.00,13,,,153,0,153
P10 TomYum,,,$11.00,45,,,526,0,526
P11 Spicy Tom Kha Coconut Soup**,,,$11.00,45,,,501,0,501
P11 Tom Kha,,,$11.00,91,,,1040,0,1040
P11 Tom Kha 1/2,,,$5.50,2,,,11,0,11
P12 Panang Curry,,,$11.00,166,,,1851.5,2.75,1848.75
P12 Panang Curry **,,,$11.00,41,,,463.75,0,463.75
P12 Panang Curry 1/2,,,$5.50,4,,,22,0,22
P13 Masman Curry,,,$11.00,84,,,933.5,7.15,926.35
P13 Masman Curry **,,,$11.00,22,,,250,0,250
P14 Mixed Vegetable Stir-fried,,,$11.00,23,,,272.5,0,272.5
P14 Veg Stir-fried,,,$11.00,58,,,649,0,649
P15 Prik Thai Dum,,,$13.00,33,,,442,7.25,434.75
P15	 Pad Prik Thai Dum *,,,$13.00,7,,,93,0,93
P18 Sweet & Sour,,,$13.00,21,,,275,0,275
P18 Thai Sweet and Sour,,,$13.00,8,,,106,0,106
P19 Rice Soup,,,$11.00,11,,,123,0,123
P2 Pad Ga-Tiam,,,$11.00,71,,,807,5.1,801.9
P2 Pad Ga-Tiam Prik Thai *,,,$11.00,5,,,60,0,60
P22 Prik Khing,,,$11.00,12,,,136,0,136
P22	 Pad Prik Khing **,,,$11.00,13,,,145,0,145
P24 Prik Pao,,,$11.00,24,,,272,0,272
P24	 Pad Prik Pao*,,,$11.00,17,,,201,0,201
P25 Gang Jeud,,,$10.50,4,,,44,0,44
P25	 Gang Jeud (Soup),,,$11.00,1,,,11,0,11
P26 Gang Pa,,,$12.50,8,,,102,0,102
P26 Gang Pa (Jungle Curry) ****,,,$13.00,2,,,26,0,26
P28 Amaz,,,$14.00,4,,,56,0,56
P28	 Amazing Seafood Green Beans ***,,,$14.00,1,,,14,0,14
P3 Garee Curry,,,$11.00,112,,,1262,0,1262
P3 Garee Curry **,,,$11.00,44,,,501,0,501
P3 Garee Curry 1/2,,,$5.50,2,,,11,0,11
P3 Garee Curry 1/3,,,$3.67,3,,,11,0,11
P3 Solo Curry,,,$5.00,1,,,5,0,5
P31 Amaz Grn Bean,,,$12.00,27,,,334,0,334
P31	 Spicy Amazing Green Beans  ***,,,$12.00,3,,,36,0,36
P32 Pad Nor Mai,,,$12.00,11,,,134,0,134
P34 Bean Sprout,,,$11.00,9,,,99,0,99
P34	 Stir-fried Bean Sprout,,,$11.00,2,,,22,0,22
P35 Kai Jeaw,,,$11.00,10,,,110,0,110
P35	 Kai Jeaw,,,$11.00,1,,,11,0,11
P38 Kaeng Daeng Vegetables **,,,$12.00,7,,,88,0,88
P38 Kaeng Daeng Vegetables ** (GF),,,$12.00,2,,,24,0,24
P38 Kaeng Veg,,,$12.00,28,,,355,1.4,353.6
P4 Keow Wan Curry **,,,$11.00,29,,,334,0,334
P4 Keow Wan Curry ** (GF),,,$11.00,1,,,11,0,11
P4 KeowWan Curry,,,$11.00,98,,,1089,3.25,1085.75
P4 KeowWan Curry 1/2,,,$5.50,4,,,22,0,22
P41 S Panang Beef,,,$17.00,48,,,823,4.25,818.75
P41 S Panang Beef 1/2,,,$8.50,2,,,17,0,17
P41 Special Panang Beef Curry **,,,$17.00,12,,,208,0,208
P42 S Garee Beef,,,$17.50,34,,,598,3.5,594.5
P42 S Garee Beef 1/2,,,$8.75,2,,,17.5,0,17.5
P42 Special Garee Beef Curry **,,,$17.50,7,,,122.5,0,122.5
P45 S Gang Prik,,,$11.00,10,,,110,0,110
P45 special Gang Prik ****,,,$11.00,4,,,44,0,44
P47 Pad Prik Gang,,,$11.00,36,,,414,3.25,410.75
P47 Pad Prik Gang ****,,,$11.00,8,,,89.5,0,89.5
P47 Pad Prik Gang 1/5,,,$2.20,5,,,11,0,11
P5 Gang Kua Supparod Curry*,,,$11.00,6,,,68,0,68
P5 Gang Supparod,,,$11.00,30,,,340.4,3.25,337.15
P6 Fried Rice,,,$10.00,260,,,2692.95,2.5,2690.45
P6 Fried Rice 1/2,,,$5.00,2,,,10,0,10
P6 Fried Rice 1/5,,,$2.00,5,,,10,0,10
P6 House Fried Rice (Half Tray),,,$70.00,3,,,210,0,210
P6	 House Fried Rice,,,$10.00,126,,,1301.8,0,1301.8
P6	 House Fried Rice (Veg),,,$10.00,5,,,58,0,58
P61 Crab FriRice,,,$16.00,60,,,981.3,22,959.3
P61 Mam's Crab Fried Rice,,,$16.00,16,,,262.8,0,262.8
P62 St FriRice,,,$11.00,149,,,1687.6,2.75,1684.85
P62 St FriRice 1/2,,,$5.50,2,,,11,0,11
P62 Street Fried Rice,,,$11.00,138,,,1535.5,0,1535.5
P62	 Street Fried Rice,,,$11.00,98,,,1134.5,0,1134.5
P63 Thai egg Explosion,,,$11.50,34,,,393,3.38,389.62
P63 Thai Egg Explosion **,,,$12.00,5,,,64.8,0,64.8
P7 Pineapple Fried Rice,,,$14.00,20,,,288,0,288
P7 Pineapple Fried Rice (Veg),,,$14.00,2,,,28,0,28
P7 Pineapple FriRice,,,$14.00,88,,,1240.8,2.8,1238.0
P8 Pad Ga-Prao,,,$11.00,21,,,243,0,243
P8 Pad Ped Ga-Prao ** ,,,$11.00,21,,,237,0,237
P9 Pad Ga-Prao,,,$13.00,4,,,52,0,52
P9 Pad Ped Ga-Prao ( Shrimp or Squid )**,,,$13.00,3,,,44,0,44
Pepsi,,,$2.50,9,,,22.5,0,22.5
Plain Sticky Rice,,,$2.50,4,,,10,0,10
Pure Green Tea,,,$3.00,10,,,30,0,30
Rice,,,$2.50,52,,,130,0.5,129.5
Rice Stick Noodle ,,,$3.00,2,,,6,0,6
Roast Chili L,,,$18.00,1,,,18,0,18
Roast Chili S,,,$10.00,2,,,20,0,20
S1 Madam Mam's Salad,,,$5.00,1,,,5,0,5
S1 Mam's Salad,,,$5.00,12,,,60,0,60
S2 Sauce,,,$0.75,2,,,1.5,0,1.5
S2 Yum Nuer,,,$12.50,16,,,200,0,200
S2 Yum Nuer **,,,$12.50,6,,,78,0,78
S2 Yum Tofu ** (Veg),,,$12.50,1,,,12.5,0,12.5
S3 Num Tok,,,$12.50,24,,,302.55,0,302.55
S3 Num Tok (Waterfall) **,,,$12.50,1,,,12.5,0,12.5
S4 Papaya Salad (Veg),,,$10.50,3,,,31.5,0,31.5
S4 Som Tum,,,$10.50,23,,,241.5,0,241.5
S4 Som Tum (Papaya Salad) **,,,$10.50,7,,,73.5,0,73.5
S5 Yum Green Bean *,,,$12.50,3,,,39.5,0,39.5
S5 Yum Grn Bean,,,$12.50,5,,,62.5,0,62.5
Sake Bomb,,,$9.00,10,,,90,0,90
Sake Single,,,$4.00,20,,,80,0,80
Sapporo,,,$3.00,27,,,95,10,85
Sapporo 1/2,,,$1.50,2,,,3,0,3
Sayuri Nigori,,,$13.75,4,,,55,0,55
SD Broccoli,,,$2.00,1,,,2,0,2
SD Chicken,,,$2.00,2,,,4,0,4
SD Flat Noodle,,,$2.50,1,,,2.5,0,2.5
SD Fried Egg,,,$2.75,5,,,13.75,0,13.75
SD Green Beans,,,$1.50,1,,,1.5,0,1.5
SD Lime/Lemon,,,$0.50,11,,,5.5,0,5.5
SD Mix Veggies,,,$3.00,2,,,6,0,6
SD Peanuts,,,$0.50,2,,,1,0,1
SD Penne,,,$2.50,2,,,5,0,5
SD Rice Stick Noodle,,,$2.50,3,,,7.5,0,7.5
SD Sprout,,,$1.00,4,,,4,0,4
SD Steamed Egg Noodle,,,$2.50,1,,,2.5,0,2.5
SD Udon,,,$2.50,3,,,7.5,0,7.5
SD Vermicelli,,,$2.50,1,,,2.5,0,2.5
Sierra Mist,,,$2.50,2,,,5,0,5
Singha,,,$3.00,35,,,113,0,113
Sticky Rice,,,$3.00,2,,,6,0,6
Sub Brown Rice,,,$2.50,3,,,7.5,0,7.5
sweet coconut sauce ,,,$1.00,1,,,1,0,1
Sweet Ice Tea,,,$3.00,26,,,78,0,78
Thai Coffee,,,$4.00,61,,,244,0,244
Thai Milk Green Tea,,,$4.00,79,,,316,0,316
Thai Milk Green Tea 1/2,,,$2.00,2,,,4,0,4
Thai Milk Green Tea(No Ice),,,$5.00,3,,,15,0,15
Thai Tea,,,$4.00,320,,,1280,0,1280
Thai Tea 1/2,,,$2.00,2,,,4,0,4
Thai Tea(No Ice),,,$5.00,19,,,95,0,95
The Seeker Pinot Grigio,,,$8.00,8,,,60,0,60
Tiger,,,$3.00,20,,,66,0,66
Tropicana Lemonade,,,$2.50,4,,,10,0,10
Twisted X TAB,,,$5.00,2,,,10,0,10
Unsweet Ice Tea (Refill),,,$3.00,5,,,15,0,15
Vermicelli Rice Noodle,,,$3.00,1,,,3,0,3
Wings 1 Mix,,,$7.00,78,,,546.5,1.4,545.1
Wings 1 Mix 1/3,,,$2.33,3,,,7,0,7
Wings 2 Mix,,,$13.00,61,,,788,0,788
Wings 2 Mix 1/2,,,$6.50,4,,,26,0,26
Wings 2 Mix 1/3,,,$4.33,3,,,13,0,13
Wings 3 Mix,,,$18.00,6,,,107,0,107
Wings 5 Mix,,,$30.00,1,,,30,7.5,22.5
XT Roasted Chili ,,,$0.75,1,,,0.75,0,0.75
Grand Total:,,,,9530,,,"91,017.10",142.07,"90,875.03"
,Madam Mam's 26th St Restaurant,,,,,Settlement Code: 210371 To 210400,,,
